app_name,vuln_name,vuln_desc,severity,grade,app_context
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/cal/cal1.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/cal/cal1.jsp?date=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=93BCD08A12B38BB21DCFE7D3846A317E;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/cal/cal2.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/cal/cal2.jsp?time=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=9283D28369E03C45ABD907F03894C27C;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/jsp2/el/functions.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/jsp2/el/functions.jsp?foo=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=B7446A8DB795999F1F6CC23241D119FB;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/jsp2/el/implicit-objects.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/jsp2/el/implicit-objects.jsp?foo=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=AF1E515E851F885AC42BBD25AB0EBC79;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/jsp2/jspx/textRotate.jspx,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/jsp2/jspx/textRotate.jspx?name=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=469A544A4FF71D5084AB7DDE491BCFAD;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
dev-public-gateway.dopapp.pl/users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messages,Cross site scripting (content-sniffing),"Description: This script is possibly vulnerable to Cross Site Scripting (XSS) attacks.<br/><br/>Cross site scripting (also referred to as XSS) is a vulnerability that allows an attacker to send malicious code (usually in the form of Javascript) to another user.Because a browser cannot know if the script should be trusted or not, it will execute the script in the user context allowing the attacker to access any cookies or session tokens retained by the browser.Impact: Malicious users may inject JavaScript, VBScript, ActiveX, HTML or Flash into a vulnerable application to fool a user in order to gather data from them.An attacker can steal the session cookie and take over the account, impersonating the user.It is also possible to modify the content of the page presented to the user.Request: GET /users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messages?page=1'%22()%26%25%3Cacx%3E%3CScRiPt%20%3E7UR8(9312)%3C/ScRiPt%3E HTTP/1.1Referer: https://dev-public-gateway.dopapp.pl/users/e3184f50-7b17-47f4-a0fe-5a41e66eccfe/messagesAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-public-gateway.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Bearer eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJBUTVpRk5fUTgwc2Fybm56dkVWLXkyTlIzZXpZV0JVTDd5SHgwSDNiVnFRIn0.eyJqdGkiOiJjZWY0ODNhYS1lNWNjLTQ5ODQtYWQzZi00NDhkZjRjMDA1MzQiLCJleHAiOjE1ODcwOTQ1NzIsIm5iZiI6MCwiaWF0IjoxNTg3MDkwOTcyLCJpc3MiOiJodHRwczovL2Rldi1pYW0uZG9wYXBwLnBsL2F1dGgvcmVhbG1zL2RvcCIsImF1ZCI6ImFwaS1mb3ItZG9wLW1vYmlsZS1hcHAtdjEiLCJzdWIiOiJlMzE4NGY1MC03YjE3LTQ3ZjQtYTBmZS01YTQxZTY2ZWNjZmUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJkb3AtbW9iaWxlLWFwcC12MSIsImF1dGhfdGltZSI6MCwic2Vzc2lvbl9zdGF0ZSI6IjA5NDA2MTExLTlmMDUtNDUwMC04ZDU1LWY3NjQ2NDVkODQ0ZSIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiKiJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsib2ZmbGluZV9hY2Nlc3MiLCJ1bWFfYXV0aG9yaXphdGlvbiIsInVzZXIiXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6IiIsImFjY2Vzc1R5cGUiOiJVU0VSIiwiY3JtX3VzZXJuYW1lIjoiZTMxODRmNTAtN2IxNy00N2Y0LWEwZmUtNWE0MWU2NmVjY2ZlQG9yYW5nZS5kb3AiLCJwcmVmZXJyZWRfdXNlcm5hbWUiOiJ5MW1rdHZ4aTV0aHVAdGVzdC5pbyIsImVtYWlsIjoieTFta3R2eGk1dGh1QHRlc3QuaW8ifQ.UxDt_4e0dRSE_S8iEla1I_KAkrv__Wkwo9cj5lvaGFrV4sT5u6Q8hoW3SeljrCOMksYJn-vZYXiuXQkkj8lKyMRJi7dBY2PgBvo8aKWiz9WxjVP__uoEEvXjcstEiLZEke84R78jUyqQU4VEATtViUa_EtEYHnwGhbSjHgH2e7y8z6kPewnguM04pkeBUdGp_KQyPXbZOgktAhssAwCK3b4Mh_2eqli547ZKy1JQ1Xfc_dour42xYuPquT_Aplq4LVKw6QxZFFBXVde_Lu8fZ24EW-07FbPqENIRQwyARqs9wbJ1QY6oCTMlHoyMmvxNGIP0FzfPGYyqOx03Xnk_iQContent-Type: application/jsonapikey: 523c0c49-6e32-43a3-9c38-46d0e78d285d",Medium,1,type webapp client customer domain Internet
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/examples/jsp/jsp2/el/functions.jsp,Application error message,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /examples/jsp/jsp2/el/functions.jsp?foo=12345'""\'\"");|]*%00{%0d%0a<%00>%bf%27'💩 HTTP/1.1Referer: https://helloorange.dockerpregl.k9s.omnitest.corpnet.pl/Connection: keep-aliveCookie: JSESSIONID=1A58A7CFD85C696A42E3E0A24116244F;GRLpGpAG=1<bEodZH<;set|set&set=1;Jh1uk5CH=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd=1;..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd%00.jpg=1;%2fetc%2fpasswd=1;testasp.vulnweb.com=1;................windowswin.ini=1;CookieExample=1;GRLpGpAG9413319=1;%47%52%4C%70%47%70%41%47%3C%53%63%52%69%50%74%20%3E%7A%73%32%33%289873%29%3C%2F%73%43%72%69%70%54%3E=1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21",Medium,0,type webapp client employe domain LANWANCPDF0TP
mtxx-tools.dopapp.pl/databucket2/api/buckets/dev-api-users/bundles/,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/dev-api-users/bundles/svq1kTgpJg.jsp HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveContent-Type: application/jsonAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_023547_7z1k2bomj3",Medium,0,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/dev-api-users/bundles/custom/,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/dev-api-users/bundles/custom/ HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveContent-Type: application/jsonAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_023547_7z1k2bomj3",Medium,0,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/int-api-users/bundles/SFS5hoxZpo.jsp HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_030312_3zxfymdz0lContent-Type: application/json",Medium,0,type webapp client customer domain Internet
dev-apiait.dopapp.pl/,Clickjacking: X-Frame-Options header missing,"Description: Clickjacking (User Interface redress attack, UI redress attack, UI redressing) is a malicious technique of tricking a Web user into clicking on something different from what the user perceives they are clicking on, thus potentially revealing confidential information or taking control of their computer while clicking on seemingly innocuous web pages. <br/><br/>The server didn't return an <strong>X-Frame-Options</strong> header which means that this website could be at risk of a clickjacking attack. The X-Frame-Options HTTP response header can be used to indicate whether or not a browser should be allowed to render a page inside a frame or iframe. Sites can use this to avoid clickjacking attacks, by ensuring that their content is not embedded into other sites.Impact: The impact depends on the affected web application. Request: GET / HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: dev-apiait.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveapikey: MmY8iSnhBRsi7uOKgAOWWRENAkU2FqB9Content-Type: application/json",Low,0,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/int-api-users/bundles/XfuLElavFd.jsp HTTP/1.1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_030312_nnmhbxu3kyContent-Type: application/json",Medium,0,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/custom,Error message on page,"Description: <div class=""bb-coolbox""><span class=""bb-dark"">This alert requires manual confirmation</span></div><br/>Application error or warning messages may expose sensitive information about an application's internal workings to an attacker.<br/><br/>Acunetix found an error or warning message that may disclose sensitive information. The message may also contain the location of the file that produced an unhandled exception. Consult the 'Attack details' section for more information about the affected page.Impact: Error messages may disclose sensitive information which can be used to escalate attacks.Request: GET /databucket2/api/buckets/int-api-users/bundles/custom HTTP/1.1Referer: https://mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/custom?userName=&limit=1&sort=desc(bundle_id)Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200417_030312_nnmhbxu3kyContent-Type: application/json",Medium,0,type webapp client customer domain Internet
